rally,serve,hitpoint,speed,net.clearance,distance.from.sideline,depth,outside.sideline,outside.baseline,player.distance.travelled,player.impact.depth,player.impact.distance.from.center,player.depth,player.distance.from.center,previous.speed,previous.net.clearance,previous.distance.from.sideline,previous.depth,opponent.depth,opponent.distance.from.center,same.side,previous.hitpoint,previous.time.to.net,server.is.impact.player,id,train,outcome,gender
4,1,V,15.80135653,1.801920665,3.41184081,5.9554704229999995,False,False,2.583935758,12.9792,2.3068,13.0792,0.2752,29.86445917,0.937760976,1.757495447,2.926723322,13.2054,0.034,True,F,0.506641734,False,2244,1,W,mens
3,1,B,26.00895353,0.811388793,0.327258259,3.642751595,True,False,0.98406449,12.171,0.2292,11.2546,0.5878,29.202583500000003,1.242217017,3.62214574,1.307367738,12.947000000000001,2.635,False,B,0.5094698320000001,True,5885,1,UE,mens
8,2,F,23.99957909,0.391451337,1.235287565,1.518172921,False,False,4.787735348,6.0712,0.7078,10.8452,0.3454,25.77075372,0.847853167,3.613404086,6.444805216000001,15.0646,2.4384,True,V,0.726380624,False,5362,1,W,mens
5,2,F,36.34034344,0.38721277200000004,1.247433743,4.704224456,False,False,1.179408411,12.694,2.427,12.6252,1.2496,26.77376409,1.199017323,3.280540195,4.716765869,13.7948,1.3078,False,B,0.636609431,True,64,1,W,mens
4,2,B,11.47638819,-0.588214048,4.022697605,11.1792976,False,False,4.4610553589999995,4.6808,1.6332,7.7762,1.5792,23.54739197,0.9970713840000001,1.662737485,7.691121782000001,13.5254,3.5048,True,V,0.780484409,False,2306,1,UE,mens
5,2,U,37.05158679,-0.20919318,2.537906315,7.71729153,False,False,0.839385895,13.9774,0.6626,13.1742,0.9064,35.54250189,0.740576384,3.132383085,2.17701525,13.2214,1.506,False,F,0.437736423,True,8937,1,W,mens
3,1,U,39.71885201,0.762054305,0.28062834600000003,1.314686845,False,True,1.6043401380000002,11.4874,2.5576,11.6876,0.9658,23.91662464,1.654946096,2.9588430580000002,3.1555877289999996,13.1498,1.8642,False,F,0.672508813,True,3071,1,UE,mens
3,2,U,32.62524589,1.66439581,2.126351843,0.9311692579999999,False,True,1.995762882,13.0528,0.0406,11.168,0.6968,32.84315556,1.295873256,3.659688855,1.744283068,14.5378,4.2738,False,B,0.53940983,True,2146,1,UE,mens
9,1,B,31.78398957,-0.012424906000000001,1.521107639,5.870613875,False,False,3.5834276160000003,8.1666,0.5584,11.7464,0.7196,22.40558246,0.728471658,3.5414175,5.89860014,13.5348,3.991,False,B,0.828971207,True,5658,1,W,mens
7,2,B,23.97031215,3.2099401039999997,1.15326759,1.2155092159999998,True,False,1.0716940609999999,14.3656,1.1024,13.3756,1.5128,34.79984346,0.888476646,2.9561338239999997,1.6987164209999999,13.9268,2.0506,False,B,0.463638176,True,9139,1,UE,mens
12,1,B,32.89915163,-0.157598196,1.316303602,7.26585687,False,False,4.382151458,12.448,3.7922,14.3284,0.166,29.42313588,1.058816797,0.6582368279999999,3.0435661260000004,13.2342,2.7006,True,B,0.584559548,False,3515,1,UE,mens
18,1,F,38.05994967,1.230340899,1.119035217,0.9033039270000001,False,True,0.980256803,13.4822,1.1896,13.9838,2.0318,30.8290087,0.8860073690000001,3.622538037,3.103437995,14.1328,2.1919999999999997,False,B,0.533313739,False,6771,1,UE,mens
18,1,F,39.36181064,0.739734931,1.2925660829999999,3.6080302439999996,False,False,3.771031588,6.5054,2.7030000000000003,10.2754,2.6148,15.98426595,3.493905864,3.049537887,6.994060403,12.663,3.5664,False,B,1.4210120419999999,False,1358,1,W,mens
6,1,B,33.44295826,-0.133282821,4.07952855,7.767530289,False,False,0.771431423,15.0112,0.8404,15.0724,1.6094,31.68395441,1.194274434,2.929747983,0.7417195809999999,13.1238,2.3824,False,B,0.482877713,False,4244,1,UE,mens
8,2,F,11.98094777,-0.946999968,0.41112366899999997,0.066668402,True,False,6.9340050479999995,15.8478,4.1468,14.7232,2.6954,32.95679881,0.803346848,1.173224679,2.166392926,12.9354,1.4164,True,U,0.45178796600000004,False,478,1,FE,mens
12,1,B,31.29708564,-0.146099834,2.8786942630000003,7.490259748,False,False,0.593502216,13.2688,1.9698,12.7066,1.7796,33.15093287,1.253542702,1.764987263,0.610248573,14.036,2.0162,False,B,0.500366006,False,1886,1,UE,mens
3,1,F,29.67572764,-0.053241229,1.7154898280000002,5.521077201000001,False,False,1.719605746,12.5134,0.4822,10.8528,0.9288,29.01169453,1.096579078,3.0297077289999996,0.188377908,12.255,4.7092,False,F,0.469934743,True,3644,1,FE,mens
23,1,B,29.9530008,-0.14719655,2.696657305,8.260368837,False,False,3.67151475,14.3126,2.978,14.7396,0.6686,33.35541476,0.104013866,2.580259908,6.843750595,10.3734,1.4522,True,B,0.348840621,True,396,1,UE,mens
9,2,B,35.66969376,0.42288325200000004,0.025876488,3.614990203,False,False,3.020116031,12.6612,0.7864,12.8684,2.2266,24.81105099,1.4354375659999998,3.038703547,2.981063458,13.6698,1.653,True,B,0.669734488,True,3066,1,W,mens
30,1,B,32.50470005,0.328632239,0.8027160590000001,3.358148152,True,False,0.0,2.156,3.0789999999999997,2.156,3.0789999999999997,37.16478619,0.37535782799999995,1.334023636,3.565406285,9.6862,1.8406,True,B,0.293105436,False,743,1,FE,mens
5,1,F,37.38617409,-0.397231218,1.037787641,8.62856579,False,False,4.81340703,15.148,3.0546,14.079,1.6386,36.07672772,0.8159718029999999,0.512237969,2.625556137,14.2494,1.4968,False,F,0.46296443200000004,True,13,1,FE,mens
8,2,F,31.74324815,-0.868263667,2.66438588,11.23082862,False,False,3.003489824,15.1722,1.6504,13.6288,0.9262,34.91625012,0.35474706100000003,0.882684528,3.8961038230000002,13.6882,2.9162,False,B,0.45469262899999996,False,3879,1,FE,mens
5,1,F,23.29492375,0.154634265,2.039206279,4.27585586,False,False,2.841787043,5.765,0.4606,8.5258,0.213,38.62298525,0.6144339520000001,2.78503695,6.322401805,16.1424,2.6346,False,V,0.5098073000000001,True,2433,1,W,mens
5,1,F,16.55640453,0.857252785,0.25132659,4.639245735,True,False,3.567899175,6.2242,1.4112,9.3656,0.2804,29.74912289,0.22779874600000002,1.771122113,5.842591906,15.5816,2.9662,False,V,0.614039475,True,733,1,FE,mens
9,1,F,36.77191647,1.463024644,0.829898565,0.816617897,False,True,3.695594307,15.1342,3.528,14.8794,0.1588,36.4948657,0.8011247570000001,0.821145826,3.7287547219999997,14.4506,0.0354,True,F,0.466248868,True,5129,1,UE,mens
10,1,F,23.73616432,-0.44112711299999996,3.893195548,10.13017482,False,False,4.7404053710000005,15.1848,2.1652,13.514000000000001,2.271,38.8224878,0.447856948,0.626481525,2.7631345210000005,14.9218,3.5112,False,B,0.44749968,False,9118,1,FE,mens
4,1,V,22.85166265,3.518728064,0.47507212299999996,0.140142671,False,True,1.124622265,15.7446,2.8398,15.0466,1.9580000000000002,33.17502237,0.31361374399999997,0.9911128370000001,3.8616482260000002,10.0444,0.5652,False,F,0.330608289,False,5271,1,FE,mens
11,1,B,39.0879552,0.864714558,2.366679842,0.397878767,False,True,2.271191978,13.7958,1.3848,13.6612,0.8824,34.45745041,0.628745149,1.789433588,2.2542775969999997,13.1194,2.1,False,F,0.440889921,True,8382,1,UE,mens
3,1,F,34.68477071,1.136975041,2.2858835930000003,0.480283456,False,True,1.767457349,12.9284,0.5936,11.1856,0.2994,26.74774294,1.605269038,2.6344136519999997,0.665012604,13.2484,2.9606,False,B,0.590267859,True,2968,1,UE,mens
5,1,B,36.15012156,0.34677845,1.30437792,4.299751162,False,False,6.080530378,3.5666,1.5912,9.3904,0.157,19.31151313,1.831878558,1.324303824,9.12363257,16.1928,1.077,True,V,1.174983617,True,6139,1,W,mens
3,1,B,21.101663600000002,2.473181226,0.144699578,1.2766402140000002,True,False,2.93634799,13.2324,1.5334,11.3548,0.7242,31.99791517,0.382308145,0.95263066,3.364741527,12.1868,4.5736,False,F,0.424705001,True,4960,1,FE,mens
4,1,F,40.69582977,-0.186156268,0.899698694,4.701084247,True,False,5.330806292,12.9372,4.6322,13.0506,0.6974,26.71803496,0.656312435,0.132067854,5.304839123,12.4328,0.537,True,F,0.55080733,False,4655,1,FE,mens
3,2,F,36.31793002,0.537220949,1.3520434190000001,2.605467269,False,False,0.786711078,12.7538,1.368,12.2612,0.7546,22.97378044,1.088929318,2.244976385,2.173739356,11.6092,1.8988,False,B,0.5931376420000001,True,6143,1,UE,mens
4,1,B,31.22438912,0.427047771,0.05295323,3.6483348039999997,True,False,4.097075103,14.253,4.9182,15.0244,0.8944,35.10585304,0.141594779,1.671421148,6.211461321,10.350999999999999,3.035,False,B,0.33505978399999997,False,3045,1,FE,mens
11,2,F,38.29142601,1.1880099309999999,0.00997566,2.776291575,False,True,3.721378605,12.8872,2.5974,12.6176,1.1142,37.42295765,0.44501839,1.902970162,5.0092962530000005,14.8462,1.1179999999999999,True,F,0.47235134799999995,True,6023,1,UE,mens
4,1,F,30.58029447,0.479097544,0.426658611,4.260624293999999,False,False,3.853197451,12.2518,0.8366,12.8014,2.9772,20.15776557,0.23028965899999998,2.3449149869999997,3.6525254489999996,6.2612,1.8466,False,B,0.316698439,False,8807,1,W,mens
9,1,F,26.367090500000003,2.259984347,1.306334098,8.660444702000001,False,False,2.04898243,13.1612,3.6244,14.1086,1.8076,40.02298773,0.115608124,1.573538995,5.328593198,12.952,3.1852,False,F,0.38337598799999995,True,5112,1,FE,mens
7,1,B,25.76487355,1.015284068,0.766552855,3.278384832,False,False,4.02770988,13.4862,0.7586,13.169,3.2566,39.49299831,0.48865176299999996,1.74326247,0.9321416140000001,14.1634,4.6168,False,F,0.408851687,True,2067,1,W,mens
3,2,F,39.45527763,-0.015670193,2.26613789,7.042693169,False,False,0.853446893,12.9668,1.6436,12.2342,1.2058,33.66215725,1.056792294,3.0212396189999997,4.447488447,14.804,4.6254,False,F,0.545504776,True,3963,1,W,mens
3,1,F,39.75628768,0.298925562,1.4141864480000002,5.520591992000001,False,False,5.6722018620000005,5.7218,0.0484,11.3754,0.4106,13.94752802,1.166553305,3.250449245,9.065938685,13.1234,2.4936,False,B,1.323636504,True,9222,1,W,mens
5,1,F,35.38656489,0.064586886,0.648260381,5.857905908999999,False,False,4.351826012,13.6806,3.167,12.6748,1.067,33.52378757,0.525409819,0.957563362,2.876741752,11.8958,0.6888,True,F,0.40007431600000004,True,7651,1,W,mens
3,1,B,21.47539107,0.40402050100000003,0.669706742,3.25627422,True,False,2.685176858,9.9036,1.902,11.0516,0.5254,20.71292949,0.041180315,1.924872196,7.877440400000001,12.965,2.4352,False,B,0.728343878,True,1187,1,UE,mens
3,1,F,38.89413584,0.244153858,0.822177692,3.9756035610000002,False,False,1.411728713,10.111,0.6964,11.418,1.23,21.24742479,0.9614175620000001,3.6991154319999997,5.677795756,13.1618,2.0896,False,F,0.741641943,True,3955,1,W,mens
4,1,F,33.69881135,-0.6550444639999999,1.073319814,9.811898817000001,False,False,5.152950922,15.3474,2.0288,13.7738,2.878,32.31424633,0.309562472,1.110714467,3.034628683,7.3336,2.9338,False,F,0.22685937399999997,False,4813,1,FE,mens
6,1,B,37.092628399999995,-0.49052621799999996,0.79787332,9.021074062,False,False,7.265165391,16.7448,2.639,15.5108,4.5206,30.32604374,0.865445137,0.287351163,2.9559516510000003,12.8424,2.6674,False,F,0.492354251,False,2158,1,FE,mens
7,1,U,44.14109161,0.559002687,1.0085007959999999,8.057985343,False,False,3.6985378730000003,3.6536,2.1996,2.1244,1.168,16.84232864,2.779982607,1.9199763140000001,2.446671475,13.6106,2.0808,True,V,0.316857465,True,2523,1,W,mens
12,2,F,39.23007829,-0.125002952,2.1720692280000002,6.778717235,False,False,1.305846377,13.8246,2.782,14.057,1.4969999999999999,37.21821338,0.8481145309999999,1.660040956,2.582442286,14.4414,3.033,False,F,0.45710421799999995,False,4168,1,UE,mens
5,1,F,37.55887366,0.46062938200000003,1.218825764,3.9452033739999997,False,False,1.5058262980000001,13.3428,1.4854,13.5056,0.0116,26.09198424,0.823892162,3.196025325,3.848567613,11.884,1.3944,False,F,0.529414636,True,1984,1,W,mens
9,2,F,32.97193982,-0.218351668,0.752891957,6.6628307520000005,False,False,5.966238229,12.7858,2.745,13.9004,3.1162,26.09176755,0.29307514100000004,1.004563233,3.203713702,12.9824,2.9278,False,B,0.566502987,True,3163,1,FE,mens
4,1,F,35.42769635,-0.187007819,1.642170862,7.912935875,False,False,5.051014255,14.8116,1.0152,13.7622,3.9256,32.93037116,0.49922330000000004,2.08198803,3.2833911660000004,12.1986,3.695,False,F,0.420119388,False,8432,1,UE,mens
6,2,F,42.12464228,-0.120451109,0.631078216,6.360481732,False,False,4.591643558,14.9754,2.6328,14.9954,1.9588,38.43428719,0.674589034,1.414682939,3.514249837,14.1898,0.2046,True,F,0.438691238,False,5484,1,UE,mens
6,1,F,36.04485767,0.43262070700000005,0.10420182800000001,3.747070737,False,False,2.072411774,13.6904,3.2322,13.6324,1.1606,36.27972606,1.041704221,1.170487002,2.538234442,14.8022,3.3642,False,F,0.48664269600000004,False,2498,1,W,mens
4,1,B,24.14653191,-0.024469987000000002,3.3462933930000003,7.489954726000001,False,False,2.72893794,14.112,2.872,14.0332,0.1442,31.64872261,0.951402836,0.9477780809999999,1.149737969,11.6666,1.6758,False,F,0.430182571,False,7632,1,UE,mens
5,2,F,33.09395991,-0.164522613,1.924910202,8.049334867999999,False,False,0.878598247,15.7852,1.3396,14.91,1.2624,36.47236171,0.7260192390000001,3.417298328,1.459810953,9.2348,4.8364,False,F,0.285233898,True,6119,1,UE,mens
5,1,B,25.16937455,1.259735002,3.903977227,6.438127062,True,False,3.6955692389999997,12.3768,3.7554,12.7864,0.0826,19.14803635,0.19945594100000003,0.439099224,2.816117466,5.7989999999999995,0.7364,False,F,0.303752829,True,5546,1,FE,mens
5,1,F,24.27981445,2.454287709,0.676512709,3.8893868260000004,True,False,2.4509287790000003,11.5392,3.8436,12.248,1.4974,26.74866922,0.535184832,1.8619885280000001,2.097580504,13.6272,3.6858,False,B,0.615616731,True,981,1,UE,mens
6,2,B,24.42135379,0.09445322699999999,0.5437245239999999,4.714872266,False,False,3.6170023000000002,11.2866,3.9618,14.6616,2.661,32.57915165,0.656096276,1.5443857490000001,5.446255467,14.1734,6.3496,False,B,0.580731773,False,2838,1,W,mens
5,1,F,35.7559713,0.386795395,0.9423938279999999,3.338489618,False,False,1.528279621,11.722000000000001,0.5322,11.7376,0.996,30.90401478,0.35254776,2.277193722,4.890500128999999,14.8656,2.7254,False,B,0.58105578,True,2512,1,W,mens
4,2,B,35.99322357,-0.095880414,2.977355215,7.028764863999999,False,False,3.666999875,13.5394,1.839,12.6432,1.7168,32.49126626,0.5384128739999999,2.011771262,4.634234107,13.8684,1.1176,True,F,0.506763685,False,3478,1,UE,mens
3,2,B,32.2099526,-0.03238946,1.319354201,6.221561266,False,False,1.8900821780000001,12.8604,2.6174,12.7114,0.7332,38.69239249,0.352863782,2.721375762,5.45066999,13.7956,5.6888,False,F,0.44152631600000003,True,740,1,UE,mens
3,1,F,34.69491341,0.41641215600000003,0.697850663,4.4629185080000005,False,False,2.014035958,12.3892,3.2336,11.4564,1.4486,27.24973638,1.034279676,2.66632145,2.583377343,13.7716,3.5976,False,B,0.592574615,True,8670,1,W,mens
5,1,B,9.449833021,0.077912645,1.8265952980000002,9.263973407,False,False,6.566319889,3.6668,0.26899999999999996,10.1946,0.4412,18.99694601,1.124451573,3.779102931,8.46469567,15.8536,3.1854,False,V,1.1457017729999999,True,7917,1,W,mens
4,1,B,28.25053572,2.7640226360000004,3.462222728,2.875760034,False,True,3.9390142619999997,14.9082,3.9162,14.8976,0.0228,37.91044509,0.136742052,1.309150106,6.537739827,13.6526,1.835,True,F,0.425140219,False,198,1,FE,mens
6,2,F,41.22018766,-0.107082494,2.722926766,6.3617085520000005,False,False,0.187432761,12.9826,2.0236,12.8006,1.9788,38.37099608,0.520171221,3.729980995,2.819380485,13.8268,3.0956,False,B,0.420858946,False,6129,1,UE,mens
5,2,F,41.55755386,0.287068066,1.877319185,4.550477944,False,False,1.855970625,13.0834,0.8546,12.7824,0.9768,24.55673543,1.243731801,1.91527617,4.406203108,14.0476,1.8606,False,B,0.6866362540000001,True,6149,1,W,mens
4,1,F,30.11364106,1.129564488,3.05224989,2.83947618,False,False,0.17659988699999998,12.6576,2.992,12.7332,3.1516,29.629678600000002,0.728305302,2.675420773,2.01459966,12.4274,2.7364,False,B,0.481079851,False,2181,1,W,mens
4,1,F,38.18385854,0.396179949,3.2795505780000003,2.6824770630000003,False,False,1.310387118,13.6932,4.3096,13.3816,3.0368,32.68015778,0.8323720379999999,0.314538172,2.0888765609999997,10.6358,4.2016,False,F,0.38240791799999996,False,7548,1,UE,mens
6,2,B,27.25048721,0.459000067,1.447122454,4.2592809460000005,True,False,2.05915808,12.9134,2.471,13.309000000000001,0.4502,36.10543095,0.930203643,1.4475574880000002,1.5626153930000002,13.7914,3.7394,False,B,0.45731544700000004,False,1344,1,UE,mens
9,2,U,22.66621276,-0.033577689,1.856532311,4.864932686,False,False,3.4658876210000003,9.908,1.2262,13.3078,0.5526,25.99376201,0.16367993,1.8644619480000002,5.822845626,14.2594,1.9418,True,F,0.6892022459999999,True,570,1,UE,mens
6,2,F,39.98450424,0.076386815,0.8972496179999999,3.906563603,False,False,0.38017033,14.5618,1.8884,14.507,2.2646,35.56334363,0.631822392,1.272440808,4.39948892,12.5818,0.3886,False,F,0.50417146,False,9055,1,W,mens
3,2,B,21.4927167,2.975668152,1.012775207,0.025619577,False,False,2.567102374,13.5554,1.3406,12.5318,1.0136,36.859102299999996,0.721345598,1.62163325,2.508900202,11.3704,2.0469999999999997,False,U,0.34542050399999996,True,2119,1,W,mens
3,2,B,33.60220022,0.501063979,1.61015802,4.626231417,False,False,3.036076791,12.4424,3.6034,11.5176,0.7116,28.04410122,0.523855862,1.54899225,5.784074404,11.9364,2.8326,False,B,0.494974815,True,2980,1,UE,mens
3,1,B,35.40510943,0.6354418589999999,0.540893307,1.803233153,False,False,2.431825035,11.334000000000001,1.8286,11.2088,0.6,20.61204859,1.940667519,1.7749464259999999,3.50039763,12.815,2.5594,False,B,0.7425591429999999,True,4333,1,UE,mens
3,1,B,34.58571364,0.534747113,2.1547651830000003,3.746343095,False,False,1.683127482,12.9006,0.4862,11.8152,0.8002,30.30760477,0.82921206,2.441886449,2.716547817,12.9748,3.7642,False,F,0.47470495700000004,True,9029,1,FE,mens
3,1,F,40.00899972,0.380962695,0.887230245,3.492479322,False,False,3.73465773,10.4978,3.2968,11.2188,0.3676,18.95878058,2.021981783,2.54373418,3.3608295569999997,13.3116,2.3778,False,B,0.863133705,True,2415,1,W,mens
3,1,F,33.98868474,0.761836188,1.236505775,3.179149315,False,False,2.320306471,13.004000000000001,0.752,11.3894,0.9144,29.23110232,0.98141906,2.496913593,2.178394383,13.4672,2.3204,False,F,0.54265063,True,668,1,W,mens
4,1,B,39.47325343,0.602693569,0.48951257600000003,0.261312072,False,True,5.941881512999999,13.8242,2.5938,12.7688,3.2536,27.38262724,0.17668894300000001,2.11061685,4.424207808999999,9.5142,0.0282,False,B,0.364100059,False,7390,1,FE,mens
3,1,F,37.55554759,0.774045867,0.838830042,0.280841116,False,False,2.0132816000000004,9.7952,1.6214,11.215,0.19399999999999998,21.04046963,1.5215271540000002,3.84264675,4.3455077730000005,13.2744,3.9282,False,B,0.7939612429999999,True,6212,1,W,mens
3,1,B,34.04762107,0.28479218100000003,0.9945268709999999,2.452857796,False,False,4.858561717,11.3912,4.198,11.0102,0.6456,23.96812938,0.6997519179999999,0.07010799,5.951131671000001,13.2676,2.7110000000000003,False,B,0.656674137,True,7580,1,W,mens
3,1,B,35.08304298,0.24602599100000003,0.9342243259999999,4.394229066,False,False,1.081099588,10.8436,0.456,11.3052,0.5216,22.24421123,1.7549473219999998,2.964569538,3.618974268,13.3916,2.2814,False,B,0.731884951,True,2622,1,W,mens
3,1,F,33.47419123,1.046139125,2.8047688889999995,1.398420306,False,False,2.290135516,13.7814,0.7496,11.4916,0.7888,31.36150651,1.189321276,2.809295513,0.811283367,12.8142,3.535,False,F,0.488475266,True,9034,1,UE,mens
3,1,B,13.88307844,0.269840178,1.832205459,9.80285412,False,False,1.903928034,10.2612,2.359,11.2222,0.7154,23.48094738,0.634936882,2.677429243,6.9683106210000005,13.222000000000001,3.6386,False,B,0.673840639,True,8488,1,W,mens
3,2,V,35.22974653,1.466317053,2.8284736560000003,11.14176491,False,False,4.129269771000001,15.8696,0.0302,11.8168,0.8212,29.30586614,1.6152390490000001,3.665361621,0.145779659,14.2582,4.4362,False,U,0.578756543,True,3176,1,UE,mens
14,1,F,29.71344418,0.8452161490000001,2.5028728769999997,8.636380702,False,False,0.133536662,2.6178,0.573,2.5418,0.6828,14.11299069,1.615478548,3.555358946,9.75879911,5.5832,2.7816,True,V,0.5030608679999999,False,2781,1,W,mens
9,1,F,18.3051332,-0.169132901,1.5964370330000002,8.145897038,False,False,10.23296736,6.1364,2.5412,14.8814,2.7728,12.54961271,0.321950716,0.7785570909999999,9.04167488,9.628,4.0132,False,B,0.876332372,True,121,1,FE,mens
15,2,B,33.39714407,-0.109294645,3.0841185560000004,7.605483029,False,False,1.21569636,12.4246,0.7872,13.6354,0.8962,23.62406059,0.388041684,2.646214353,3.308951192,13.0114,0.011000000000000001,False,B,0.6149820020000001,True,6078,1,UE,mens
15,2,B,16.59974229,-0.039948815,0.8115236029999999,9.583529064,False,False,3.7933895339999997,12.9042,1.4122,14.0042,2.2182,24.51796189,1.0348938490000001,2.6910027480000003,1.9781128609999998,15.2886,2.2772,True,B,0.7463226270000001,True,9243,1,UE,mens
5,1,F,32.09170089,1.73172536,1.847808057,1.043327145,True,False,2.31344205,13.194,1.1144,13.0444,1.1942,33.66437253,0.680100169,2.800030275,4.306506052,15.4572,1.2406,True,F,0.539846689,True,8504,1,UE,mens
3,1,B,28.81788899,1.6409251480000002,1.04144868,1.31260091,False,True,2.262519109,12.9998,1.226,11.6272,0.5726,37.96177405,0.041696477999999995,1.4669611040000001,3.900109473,12.979000000000001,4.5358,False,F,0.37739709899999996,True,213,1,FE,mens
7,1,B,35.51449364,1.330915939,3.5069277039999998,1.685830068,False,True,3.430269523,15.6822,4.3628,15.6392,0.9328,36.12804753,0.273494919,1.023723699,5.551275287,13.345999999999998,2.6784,False,F,0.432113454,True,8672,1,UE,mens
13,2,F,36.77037686,1.297613829,0.437038527,0.689624043,False,True,3.7545003660000003,16.476,2.353,15.584000000000001,1.294,32.46210122,0.17744999,0.9078066309999999,3.8495829689999996,9.8536,1.5478,False,B,0.31450546100000004,True,111,1,FE,mens
14,2,F,21.57578487,4.812896732,0.237564599,4.83106391,True,False,4.444248728,15.9856,3.0292,14.5996,1.1934,33.40307455,0.758537583,0.090823542,0.219312404,11.8124,4.3446,False,F,0.40098002200000005,False,401,1,FE,mens
16,2,F,36.71807412,0.599129562,0.550980954,1.5618499890000002,True,False,2.3552255769999997,13.257,2.3616,13.5446,0.024,35.637684,0.6732884109999999,2.0544832669999997,4.1036835389999995,15.2518,2.5842,False,F,0.5205973429999999,False,5888,1,UE,mens
6,2,B,34.59522431,1.725094793,1.464577518,11.03632825,False,False,2.46565412,17.0766,3.5694,16.7446,1.1262,42.35775691,0.47133143299999997,0.935557251,2.775565931,12.4168,1.567,False,F,0.41366916200000003,False,5669,1,FE,mens
3,1,B,29.14785006,-0.048109489000000005,1.3898177999999999,6.82573705,False,False,3.9573930510000004,10.2516,3.1482,11.289000000000001,0.6708,21.3277312,0.747510012,0.745574987,5.506140646,12.9496,2.1838,False,B,0.723216491,True,2846,1,UE,mens
5,2,F,35.0929124,0.911221629,0.008942014,0.339466604,False,False,2.688391713,13.557,1.6230000000000002,12.9348,0.9924,34.99676856,0.273965004,1.250656959,4.163202547,14.5898,2.5366,False,B,0.490293917,True,4706,1,W,mens
5,2,B,32.75015429,0.142104805,0.11941046699999999,4.162587347,True,False,3.371970166,11.5026,3.4062,13.3692,0.598,22.70070252,0.520620575,1.481515362,5.011515745,13.3164,2.34,False,B,0.7037380809999999,True,4707,1,UE,mens
8,1,B,32.58392982,-0.284919011,0.983372647,7.645792500000001,False,False,1.872248114,13.1906,3.1074,13.5532,1.2706,31.78401859,0.627509286,1.661558361,3.4709439,12.3378,2.8488,False,B,0.457604936,False,7891,1,UE,mens
19,1,F,38.89585555,0.216558652,0.590471659,2.694099212,False,False,4.378538775,13.763,3.7934,14.6122,0.502,35.76159825,0.25199770899999996,1.58483646,5.848508067000001,14.7364,2.1738,True,F,0.487152735,True,1398,1,W,mens
3,2,B,30.86929738,-0.307635133,2.707970145,8.295603393,False,False,1.5857562109999999,12.809000000000001,0.5248,11.7666,0.6702,29.25569935,0.891131307,2.638696682,2.044947642,11.663,3.7119999999999997,False,B,0.44031868,True,6770,1,UE,mens
8,2,B,36.63180911,0.9989520129999999,1.046773444,0.9469653509999999,True,False,4.38717996,13.2886,3.8034,13.5098,0.5782,29.18296905,0.599151169,1.0320154590000001,5.513645372,14.8986,0.8084,True,B,0.606766901,False,2717,1,UE,mens
11,2,F,34.56919261,0.18158791800000001,0.14618235599999999,4.35727037,False,False,2.518583681,12.6434,2.8386,14.3604,0.996,26.32062643,0.642964046,2.55771162,2.243166501,13.6952,1.7516,False,B,0.633855704,True,2588,1,W,mens
3,1,B,26.34563815,0.281561557,0.592453339,2.4666187980000003,False,False,6.789065176,5.9244,3.5924,11.1254,0.7712,15.61510004,0.8404128609999999,0.519232847,8.587014233,12.9302,2.2634,False,B,1.138725235,True,7579,1,W,mens
13,2,F,36.40789102,-0.036073916,3.3528791439999996,7.185446835,False,False,4.330150639,13.1002,3.5886,13.5512,0.718,35.23582759,0.357813108,1.096355046,5.12279071,14.5714,1.6274,True,F,0.505588869,True,6709,1,FE,mens
8,2,B,26.139053,0.6499218179999999,0.03878521,1.480524416,False,False,2.034536724,12.3476,2.1162,13.8344,0.7274,25.78246632,0.24954677100000003,2.3556560280000003,4.621177146,14.0866,2.5302,False,B,0.652379206,False,4692,1,UE,mens
11,1,F,35.80670653,0.13254822900000002,2.409814827,6.888206723,False,False,1.264269038,15.6704,2.779,15.8182,1.5234,32.51799645,0.418231574,1.474476017,2.2225207240000002,10.045,0.177,True,F,0.33497116899999996,True,7389,1,W,mens
3,2,F,23.46312457,-0.9033706890000001,4.039852882,11.83649981,False,False,2.400980733,13.6674,0.9756,12.3282,1.0172,33.84342022,0.58714273,1.887413521,1.342914465,11.4628,3.0469999999999997,False,B,0.366095978,True,4431,1,FE,mens
3,1,F,35.46657661,0.390644518,0.707294357,3.0830439939999996,False,False,1.4016115580000001,10.6962,1.7564,11.4012,0.545,23.69954043,0.235096202,3.672699115,7.1519950670000005,12.960999999999999,1.8966,False,F,0.643352813,True,8302,1,W,mens
4,1,B,35.48130181,0.16109047699999998,1.54611368,5.1631423430000005,False,False,7.176890742,10.4626,2.3122,11.6932,4.7584,19.45104178,1.595783357,1.886995027,4.574278433,12.931,1.045,True,B,0.8349991529999999,False,6890,1,W,mens
6,1,B,31.60874228,1.429070939,1.35791534,1.05356325,False,True,2.964301206,13.2726,4.336,12.9718,1.3869999999999998,34.04260955,0.519655391,0.8903668929999999,4.441572423999999,15.0706,2.9339999999999997,False,B,0.534998382,False,1402,1,UE,mens
17,1,B,34.92363891,-0.191983878,2.209885561,7.9123225260000005,False,False,2.296370789,11.5642,1.6212,13.6384,0.6358,28.07280017,0.883053293,1.326925058,5.132779139,15.332,2.263,True,F,0.673344125,True,3764,1,UE,mens
4,2,F,23.047218,3.450397681,2.130398687,9.415826641,False,False,2.95515117,14.9814,2.7526,12.5704,1.0438,32.15928023,0.434012323,0.555510215,3.322175793,12.3588,0.3806,True,B,0.432582845,False,3765,1,FE,mens
